"V1" "V2" "V3" "V4" "V5" "V6"
"1" 192.959538755604 22.6197432902175 5.53677881607562 33.8831675604593 130.900885123366 3
"2" 164.504535804342 43.3634893658239 14.7037534319987 21.0381438159935 75.6715060056114 6
"3" 186.834563184563 29.5495762910442 3.7135190889965 1 64.7305978628827 8
"4" 207.494763126809 23.9679779081836 4.68891597725163 7.92976087093 118.066953963218 9
"5" 181.064784559539 40.174647537939 4.76057016264366 84.979524182369 106.765036309364 13
"6" 145.709329668337 59.3922666393972 14.1327449128505 215.598264757254 123.239339074828 14
"7" 158.544577600655 37.5594816746256 9.45572066948307 141.100795107922 130.265179474314 16
"8" 175.862126503834 68.4162980544784 3.90362930753883 47.0679113574811 1 17
"9" 125.666326110527 100 8.00349768468314 424.88715754695 28.3121534846107 23
"10" 191.405586088 11.0780298902092 8.67936669296054 48.7920781914256 132.847408046174 27
"11" 206.962920162273 13.5814278385374 5.54584048795899 14.7404052460819 123.893207589895 28
"12" 210.311335078282 17.6198095780618 2.7204702324191 43.1888274463546 8.43738845374059 29
"13" 211.194321573112 6.32519924871419 6.31234003755505 24.4607900568993 56.3483141174483 30
"14" 162.718100104851 60.3733995637637 9.04291027823907 27.5038162333022 201.383338583483 32
"15" 166.41817817954 66.8223455807571 8.7040961134336 46.2277436043855 80.2167416874708 33
"16" 233.774983173113 7.97139388450899 2.14291534831129 24.7550747005134 38.7672796627205 34
"17" 194.001658086265 18.6807197237143 10.0615305175675 20.7523367359502 23.1808339669089 36
"18" 176.316893763441 26.0375531686051 13.0771903298197 64.4246392116601 106.376967984692 37
"19" 95.0052116740909 100 12.3021972169993 141.204202164839 489.810544707476 39
"20" 178.776932491956 19.3896296571805 6.81338698475327 109.132210005187 116.45861478706 40
"21" 235.101489363378 23.360293207776 2.99910003665455 6.82474285374301 22.9296124850293 43
"22" 222.625323174285 7.38339963454849 3.04254762685733 7.79310259869585 73.2871641905657 44
"23" 117.207131504656 100 9.29014818665501 187.933774002077 134.8046573442 47
"24" 226.468871482262 4.70184511847988 4.86161149084037 10.4244093771608 79.8264382830466 48
"25" 132.529782473533 84.9233265101414 14.6070963672722 283.394885182675 237.505199237237 51
"26" 215.920722920882 9.6898490782907 2.63403817773443 32.1220040912745 44.2926412675585 54
"27" 102.882033175093 87.5303973998488 32.3612427569649 368.32238359576 478.076116214664 55
"28" 219.499430725135 17.3340837678139 3.68976894001298 22.4924149143739 51.5133482258382 56
"29" 183.486000282144 16.5187902346827 6.92246105608418 75.5755869251073 164.257785270857 58
"30" 233.384318281431 17.7196869024894 2.98622399372319 15.6697571243562 40.7271885179053 60
"31" 201.316645040153 23.3039334719574 3.16325827001269 34.411935472052 93.1550066723323 61
"32" 160.287407061649 100 8.69774838750762 1 71.3115406378597 62
"33" 189.894478385948 41.2594806600927 4.58217397805941 57.506790252705 59.709332511464 63
"34" 220.850701950789 12.3756234538532 2.28520805803444 83.6053543612743 45.309382530669 64
"35" 209.105584035828 19.5167532136941 3.80330344910069 13.9668876020433 94.275510265598 65
"36" 141.401593747378 55.9584655769765 16.7380088963499 165.123499185789 202.262792728691 66
"37" 118.783160661798 45.8629191971553 17.0501869502697 1 189.672359623315 67
"38" 144.156256759473 42.508129907763 17.2140350099107 166.537696674048 219.131910859516 68
"39" 196.389379596634 19.1483171830558 7.74822074508697 38.4437665976345 50.0059594675264 70
"40" 170.513234294615 11.3103654417125 12.2226358575699 14.7596532494172 122.94625083921 71
"41" 195.797354139241 27.6024551672576 4.44695031130415 63.2103991175991 73.9866622135535 73
"42" 173.32134283752 49.9236421936568 7.89294674936057 26.5630701808228 140.744139211938 76
"43" 97.1104567324302 66.5807260983356 17.0250230361204 297.92511767857 500 79
"44" 143.768878296583 48.8232631493153 13.2087595851361 238.509748036251 131.432076820961 80
"45" 153.808414754317 53.0380169817985 11.0747832264905 211.838178940307 71.5509895858089 83
"46" 157.718106851841 100 3.04955509588328 26.0942675519321 7.02303956612524 86
"47" 202.176867787186 28.0058644637099 3.64564914101722 47.488925376681 74.2020430700099 87
