"V1" "V2" "V3"
"1" 185.614796654576 1.39216728624888 1
"2" 213.227008237278 1.9423058021348 2
"3" 230.83659716897 1.25585259357467 3
"4" 219.796598583445 1.00359851098619 5
"5" 214.612754058397 1.09646795899607 6
"6" 204.000023928972 1.05781024834141 7
"7" 197.646180144204 1.1205852557905 9
"8" 183.277332004965 1.56126220617443 10
"9" 206.093020031875 1.73315890948288 12
"10" 168.921557614614 1.31568865734152 13
"11" 211.187269264262 1.00302384374663 14
"12" 234.207644026137 1.70609120931476 15
"13" 207.309077533007 1.77807750622742 17
"14" 210.785880315338 1.54161631083116 18
"15" 192.868001067895 1.27847366244532 19
"16" 214.782742832705 1.17649825662374 20
"17" 227.394494802074 1.19753519422375 23
"18" 172.867456070065 1.2410139227286 24
"19" 213.099669656507 1.92759220814332 25
"20" 212.297249712561 1.82753806863911 26
"21" 183.462025490163 1.7107778689824 27
"22" 201.66105563823 1.12084548617713 30
"23" 215.399167937694 1.94698876957409 33
"24" 172.092063161858 1.15401368285529 35
"25" 200.607508318661 1.37712859129533 36
"26" 225.072215434953 1.42711474304087 38
"27" 211.975207111837 1.82804088434204 40
"28" 224.714973691126 1.21409442438744 42
"29" 221.573840645027 1.00326599855907 43
"30" 192.485504321703 1.30798938916996 44
"31" 205.310031435555 1.81733331340365 45
"32" 225.88137150708 1.97661495395005 47
"33" 234.103337655769 1.07434190204367 48
"34" 210.086336127754 1.21528691495769 49
"35" 203.546393631167 1.73382179113105 50
"36" 182.209223409495 1.53596437140368 51
"37" 222.117971211453 1.23899945640005 52
"38" 193.826228271579 1.85174071975052 53
"39" 194.204089793117 1.52317003207281 54
"40" 231.615753503394 1.59623354999349 56
"41" 207.950823611642 1.06404968048446 57
"42" 222.796412075766 1.97758488962427 58
"43" 203.01126600782 1.75884003052488 59
"44" 209.858335760207 1.53052554582246 60
"45" 194.478646539957 1.32628097198904 61
"46" 197.035816217196 1.78330712206662 62
"47" 192.303802085418 1.99924703175202 63
"48" 222.372468738083 1.16908181621693 64
"49" 205.355499744612 1.45757642784156 67
"50" 196.52568559838 1.34030178142712 68
"51" 220.970588747551 1.97494094353169 69
"52" 213.465026170001 1.89900457859039 70
"53" 212.252716352926 1.33408296504058 71
"54" 210.691629949234 1.6977380849421 72
"55" 195.006987893323 1.45815349253826 75
"56" 172.946232620969 1.31255614385009 77
"57" 204.545948355554 1.22200625296682 79
"58" 201.750671045362 1.02496326365508 81
"59" 216.939812850568 1.4003026667051 84
"60" 201.881488553126 1.92606768477708 85
"61" 192.409184796202 1.70228614774533 86
"62" 184.782263742895 1.25786578841507 87
"63" 177.593041301657 1.4598375048954 88
"64" 211.421955660036 1.31758362869732 89
"65" 195.770895301212 1.92399358423427 92
"66" 210.705202306293 1.57049890724011 93
"67" 243.854189168969 1.09436619328335 94
"68" 167.94644942692 1.0130635718815 95
"69" 217.385929395679 1.70920515130274 97
"70" 221.129164678397 1.24008945259266 98
"71" 195.394958354514 1.0238388213329 99
"72" 184.029606762264 1.58002144633792 100
"73" 189.53596337492 1.89954986516386 101
"74" 188.146049799139 1.00801373017021 102
"75" 161.290615177117 1.08497983915731 103
"76" 213.439180948997 1.82234086329117 104
"77" 185.418778546787 1.8738812438678 105
"78" 243.460592544655 1.72645512782037 107
"79" 182.866364498861 1.47860365151428 108
"80" 206.20325717582 1.37073097471148 109
"81" 204.605829912447 1.20869693718851 111
"82" 153.915019993053 1.74858321761712 113
"83" 206.217030166045 1.62916740169749 114
"84" 216.773073321629 1.93400184181519 115
"85" 206.04331390238 1.40219923923723 116
"86" 153.686008373756 1.3792161445599 117
"87" 190.284448402613 1.26973590790294 119
"88" 192.42283475557 1.69670724240132 121
"89" 204.364384218924 1.11320110713132 122
"90" 207.870308772712 1.78842212655582 123
"91" 212.825659516412 1.07398480735719 124
"92" 214.810142366638 1.81902299285866 125
"93" 180.627674961732 1.94552424177527 126
"94" 154.945204602502 1.05740290135145 127
"95" 209.349038158042 1.24954015109688 128
"96" 238.753530259587 1.60313128167763 129
"97" 212.931444683171 1.27621022192761 130
"98" 195.199190238371 1.45785584650002 132
"99" 185.529533993563 1.42491861549206 133
"100" 210.760802020087 1.36892134323716 134
"101" 182.951441644844 1.66229200200178 135
