"V1" "V2" "V3" "V4" "V5" "V6" "V7"
"1" 75.3010246737555 100 29.7219854781818 207.783813185209 1 0.01 3
"2" 97.7606740421231 100 4.30572274566188 332.848314738945 1 0.01 6
"3" 69.2727128751326 100 54.1092045952624 69.2567665398174 1.03461734477846 0.01 8
"4" 91.0872098711532 100 17.4255611716166 198.665861046921 2.70834597080674 0.01 9
"5" 46.7696914832164 100 83.9823024869144 491.588183873983 1 0.01 13
"6" 93.9662420349 100 16.8779839726935 162.822037579057 1 0.01 14
"7" 64.6407432115008 95.9542220477451 26.2265988984284 500 31.9379729225528 0.01 16
"8" 66.0172163014702 100 19.4748866956059 440.544347643505 3.84971513752047 0.01 17
"9" 66.1134897886238 52.5379202912016 35.1032053841362 500 72.3049506001736 0.01 23
"10" 78.2067800486019 100 18.9013514789447 377.312670541559 1 0.01 27
"11" 95.026292097325 100 12.6229837432716 210.293984114765 1 0.01 28
"12" 81.4957856673154 18.5687728989893 7.04656748392009 500 148.360194583832 0.01 29
"13" 88.5102494167335 100 21.2731692698784 99.1081665298369 1 0.01 30
"14" 92.3287664830051 100 18.8692697111068 136.741509800541 1.70787226523211 0.01 32
"15" 85.5354507301152 75.8511033751582 2.8871628680928 500 72.2534316856418 0.01 33
"16" 59.3213018609321 100 30.7665549736113 448.26465741586 8.30542523836673 0.01 34
"17" 49.0730438326698 100 100 384.58086179106 2.62950435577414 0.01 36
"18" 86.8110181115401 100 6.69233101050045 456.432185980828 8.58694069209742 0.01 37
"19" 97.6624385258761 100 8.73496881626007 267.634696883234 2.49112370325035 0.01 39
"20" 89.9077094492826 100 12.4378828477624 272.261666313673 1 0.01 40
"21" 78.7686901525047 36.427607916051 18.5306079889171 500 57.5205532871537 0.01 43
"22" 120.352694092869 100 4.16016100167676 104.696322307155 1.33983650123702 0.01 44
"23" 84.2877622234806 100 26.6122600911358 165.501368463635 1 0.01 47
"24" 104.224925313535 100 7.44191964689696 203.573358014059 1 0.01 48
"25" 82.60991910086 100 18.9934467869549 275.660339053993 6.91880926532956 0.01 51
"26" 90.6421914995846 100 12.7702340115829 142.176155605899 1 0.01 54
"27" 132.493769644499 100 2.27350901219286 105.785662680211 4.14155524778447 0.01 55
"28" 76.5812077202678 16.2955252152818 27.9599674887153 500 72.9528996198136 0.01 56
"29" 97.2848583933183 100 8.445217747433 263.17357796117 3.13960958317254 0.01 58
"30" 71.7075342729035 75.3790691762641 19.4300652278858 500 57.4054684891325 0.01 60
"31" 88.2381603085345 100 11.0603511833739 288.92370569612 1 0.01 61
"32" 79.7291635028736 100 56.7956347441636 54.0687231121654 1 0.01 62
"33" 80.6341240292133 73.1161597182888 8.24525120811214 500 50.285968010853 0.01 63
"34" 89.8532432453597 100 9.25020553495002 382.881659727855 1 0.01 64
"35" 74.16210076826 32.5011796052672 24.950866679168 500 45.4975719404744 0.01 65
"36" 92.904587416395 100 21.1757747188524 93.3308049585188 2.03266065839578 0.01 66
"37" 58.0257442971593 60.5053535335622 18.9828125772314 500 76.6730434167045 0.01 67
"38" 86.1965647743681 100 15.3559984413702 298.989131792365 1.46080164758729 0.01 68
"39" 99.4380180284958 100 14.7961853661763 93.662887978755 3.08941984001014 0.01 70
"40" 75.6120298793706 25.9341265781366 13.8166483411109 500 58.8291636141232 0.01 71
"41" 101.522703151938 100 1.28525445396816 374.250949622032 1 0.01 73
"42" 123.557072171275 100 1.54876194168463 203.794816023627 1 0.01 76
"43" 69.6879582981667 100 41.5946938964185 271.859052998102 1 0.01 79
"44" 95.8387646405148 100 7.63191699710254 289.922699866601 1 0.01 80
"45" 69.3595880719442 100 29.5190206629866 364.80047995577 3.36796075218418 0.01 83
"46" 74.4258967326779 100 21.0131085754629 359.157848539386 1 0.01 86
"47" 85.4522493309995 100 13.8017008509372 291.720150396346 1 0.01 87
"48" 66.209389608297 100 26.2735392599832 452.731029896549 1 0.01 88
"49" 78.7639596287495 100 16.7697867508964 331.990134594104 5.22837770360905 0.01 90
"50" 75.8029578833126 100 18.4700516383814 427.616429625561 1 0.01 91
"51" 57.1163281883037 100 24.4069617305787 500 1.61970217174835 0.01 93
"52" 81.847808470961 100 54.6512425114818 55.4346279836513 1 0.01 95
"53" 66.3967608590675 21.1593753765372 49.6172904630906 500 69.1585777125032 0.01 96
"54" 77.6597370981546 100 17.760292453658 396.932455889624 1 0.01 97
"55" 97.8759514300894 100 7.61295048340495 299.239080495302 1 0.01 98
"56" 78.9128866803126 100 17.3727391896324 394.945638626329 1 0.01 100
"57" 62.4905475072293 70.879424969644 31.5339377412424 500 39.7978807163934 0.01 104
"58" 69.2648403392816 100 22.1700714867019 447.806940177146 6.23863796965645 0.01 107
"59" 95.9504349773087 100 5.52058272836833 315.323645122911 1 0.01 111
"60" 70.2109371466732 100 12.9741262185431 500 38.1672334549319 0.01 114
"61" 41.5905817084226 100 16.3546509026902 215.215258398258 1 0.01 115
"62" 68.1802769026507 100 27.2987727280842 468.032272839933 1 0.01 117
"63" 90.7162577365616 100 6.95012644895131 365.246142450226 1 0.01 118
"64" 88.4216450049501 100 1.85476557408307 500 1 0.01 120
"65" 83.6604810967317 100 60.5935164535942 52.7039820970882 1 0.01 124
"66" 100.207021107352 100 16.2756319533387 60.8269411226566 1 0.01 128
"67" 119.157953327847 100 6.9118110228118 101.194721222148 1 0.01 130
"68" 86.2894264245832 100 11.8132733186623 336.65060870283 8.7384657522896 0.01 131
"69" 62.9080554058619 100 8.23312721801899 291.086713040216 1 0.01 1001
"70" 56.3615683165097 100 20.8389337116977 280.791520635375 1 0.01 1002
"71" 48.977604134445 7.09535145642589 21.3768023494862 500 97.2492251996373 0.01 1003
"72" 67.1896003752128 100 3.60076553207913 354.937266249212 1 0.01 1005
"73" 50.9837885437528 100 22.1559743899874 380.931122298796 1 0.01 1006
"74" 58.5807719025733 100 18.8872655247951 167.853088733943 1 0.01 1007
"75" 74.132024493021 100 7.21996265639671 157.280761232603 1.44901551668475 0.01 1009
"76" 56.570671040269 100 5.48054465998152 346.079317200523 1 0.01 1010
"77" 71.844653370784 100 12.6467200106234 97.855280858374 6.0071555758817 0.01 1012
"78" 73.3803791024064 100 2.69092047057061 154.849042765381 11.6666472985126 0.01 1013
"79" 53.4130826536755 36.0736790620949 18.2361243255424 500 55.6301252581488 0.01 1014
"80" 51.8374879946751 71.9515080506173 17.9660273292688 500 44.5615932515526 0.01 1015
"81" 60.2235542556454 100 12.7686268730495 351.940898546002 2.00991248687636 0.01 1017
"82" 66.6235584105105 100 16.0678205581982 141.780740487681 2.59833197305486 0.01 1018
"83" 60.8891775766674 100 2.80042462969788 349.398675169393 2.49871134962824 0.01 1019
"84" 71.0403068479385 100 10.2522007879442 138.458885690418 3.85156830002916 0.01 1020
"85" 53.6521071040254 20.539960289401 18.142796138376 500 77.5642776274 0.01 1023
"86" 57.3837506516928 100 5.24832408544666 342.174782195659 1 0.01 1024
"87" 38.9629401440818 100 55.7913308589503 500 46.5800787849399 0.01 1025
"88" 53.9682128902327 28.4119132426727 15.7925732875995 500 66.1656655703756 0.01 1026
"89" 61.8331895536123 100 12.706825955924 274.775681834193 2.00766219821213 0.01 1027
"90" 57.309028706052 99.0753905438433 5.13435944957768 500 68.3865325337408 0.01 1030
"91" 65.6366548389592 100 9.56717374841742 201.28055204166 1 0.01 1033
"92" 63.2026998993758 100 8.70522911690614 216.671990745862 7.75281158036796 0.01 1035
"93" 54.5225194157728 15.6625739314293 19.7469447914985 500 60.9639464656552 0.01 1036
"94" 51.3268422503289 52.3597307844591 18.9841559010609 500 48.0941056846446 0.01 1038
"95" 56.9131650416363 100 68.5930548945574 49.7831956386719 1.35623987390082 0.01 1040
