"V1" "V2" "V3" "V4" "V5"
"1" 56.3553327650991 65.3534830331566 100 398.117427418951 3
"2" 216.079424110734 21.0036832705326 4.56132185484546 37.0716888503287 6
"3" 196.331335087035 33.3563887246984 2.12234401322166 64.584667909802 8
"4" 186.009165932078 39.9174710798271 5.23427337994951 166.374502491974 9
"5" 60.8804591187859 100 68.8138302954414 125.822395153812 13
"6" 53.1147460814924 100 51.2719886738073 714.254730850378 14
"7" 154.045720256132 57.0514210357752 14.6576262901244 175.819986650284 16
"8" 159.005574891726 69.8474957773076 2.98780541744581 225.08424368947 17
"9" 93.8280803561364 100 20.4884275422986 360.144770137215 23
"10" 229.910149101876 15.2620903350118 3.28864659741544 65.6202515901337 27
"11" 140.311968152077 82.1841592013461 16.292568411337 351.563919019979 28
"12" 166.513792870104 34.0072310414862 1.26539801405468 274.767133209071 29
"13" 180.7824025257 55.7301742147824 4.45355910897055 135.981426435297 30
"14" 150.512574926775 54.9165503658668 20.1707294116969 178.796754472215 32
"15" 179.028410625536 51.1616656698182 4.9584040717035 154.507358400502 33
"16" 97.982033682711 100 39.4978195942838 411.324016043202 34
"17" 149.506153188552 53.8230780981988 17.0406065603574 174.800116264446 36
"18" 215.239774733647 18.3830971637802 5.3278449066371 70.6719129644993 37
"19" 148.300665660546 55.9517812162731 21.4830226859076 218.789378567162 39
"20" 66.0881427984061 100 73.9411034790172 359.71179367332 40
"21" 176.174364376648 37.0880581523366 9.56893802322621 160.219410337655 43
"22" 98.8904270676504 100 18.7625817355129 403.642765286337 44
"23" 114.633618625207 47.1068474648664 48.2662417076011 701.762351604811 47
"24" 138.971362560541 96.8294399943529 3.63498864621585 581.058910891845 48
"25" 145.29524548602 100 8.56718722749605 339.129664208283 51
"26" 55.4323925729523 100 37.8495036990357 550.063861761011 54
"27" 176.852382638206 59.9225425912884 7.83938500138111 64.89581450934 55
"28" 151.709339220707 75.1198993282381 9.55419545384582 291.852254313073 56
"29" 184.982765641765 22.8931301356412 8.9576086548912 138.944597712788 58
"30" 215.015501017852 20.5566162664693 2.45874167204596 107.25429064113 60
"31" 50.9770843194774 100 42.2222815874449 892.233011354937 61
"32" 243.046611859423 7.35712161267694 1.420048323493 60.1141264402469 62
"33" 89.9818750514389 100 42.8028038111075 755.618742278656 63
"34" 168.42364695179 12.1339438439451 15.4539366094453 256.556020351047 64
"35" 117.926076051978 100 21.4421147046458 152.206327986568 65
"36" 142.307362615214 100 4.84543563951592 340.496235646741 66
"37" 77.4334095576949 100 47.447064304988 154.322790923776 67
"38" 156.871712112748 100 9.67198240174734 175.311567459936 68
"39" 156.315735294207 58.3578683476407 6.85340428349165 270.934776968673 70
"40" 145.860477396978 60.9710856786351 3.97442329170361 388.871914319003 71
"41" 103.919372448936 100 33.6981673104206 324.325717363668 73
"42" 175.637097142916 20.1667993367379 12.2410152825466 160.836818795252 76
