"V1" "V2" "V3" "V4" "V5" "V6"
"1" 314.299662836488 4.404685978038 0.488788689339192 6.77452262415494 9.76040527405662 3
"2" 317.660994778354 3.66906427855212 0.396512823156093 4.54697693542822 14.4888849045757 6
"3" 186.07770768695 18.1614477820034 6.20332236472232 20.2049506221673 44.518160113868 8
"4" 232.588316458545 26.6489222195724 2.43621006973967 10.9379626997496 41.4250712527929 9
"5" 198.358254398146 25.5821878649556 6.45149531236661 41.2750454188277 35.238367046867 13
"6" 114.313016498757 84.5988592002687 22.3026646628023 487.603746090493 86.215273014147 14
"7" 184.813477117509 37.0363358911495 8.07115774889988 6.54715453502888 72.694925097654 16
"8" 222.907077171355 19.3759037879015 2.21313419429487 11.856535418407 14.0187347790751 17
"9" 193.102034370586 20.8532395781718 13.3027022770699 9.12717896356382 49.3227934674615 23
"10" 128.762015989965 32.3615101065993 31.9857810925826 164.470813997064 271.757793884693 27
"11" 69.2982419254247 100 19.6182323711059 207.309266992599 500 28
"12" 200.791396745816 14.5535623668554 4.36446294537613 26.4558644224175 40.2234765945483 29
"13" 148.430008993399 59.6313813491964 21.7942079699789 8.6026687629713 119.365286575633 30
"14" 187.483211929107 31.646111802718 7.61283531996474 62.1824704765235 40.5075383305845 32
"15" 97.3051738564471 100 19.0562663391154 301.230550128443 169.303249962476 33
"16" 144.116218111977 63.7648441542256 16.5394586918193 11.8761819210945 109.750076314891 34
"17" 257.006888859216 8.40238840087835 0.84911394001596 22.892458242434 35.6497669435526 36
"18" 273.925421369885 9.47314967662003 0.812672521275713 21.9227199898354 18.8133700666917 37
"19" 164.45854113195 58.0517461177509 7.79871562996463 132.860539688074 109.144864239208 39
"20" 258.201110398473 6.28747268039237 2.18247964104168 24.6510277125911 14.164617615297 40
"21" 172.433420823662 20.1371583944361 14.690632657424 151.150552150964 6.90299014575134 43
"22" 193.018326794395 27.619409657826 6.29789934931927 31.9724095925608 24.9206116227942 44
"23" 247.21922138154 8.12235605287389 4.55007979607057 4.22853896970278 28.8567940933846 47
"24" 227.669007565288 9.674223041137 4.2849936830882 23.5379475600397 40.1359435192941 48
"25" 256.67370235163 14.9408004782558 1.87704715267156 11.421695098945 19.4488046959371 51
"26" 72.1719562998616 100 30.1728740982159 308.497509658046 181.904009495282 54
"27" 71.7013036615937 100 100 13.1591025263638 33.1188904288979 55
"28" 213.974416664851 22.5649917608168 4.66901233158939 14.6708621846064 45.2980633796756 56
"29" 194.016177250856 54.7611876651482 2.60764727512084 42.1305187088218 112.407132982123 58
"30" 115.15878164291 100 22.1691280873417 221.968198587396 169.10646336063 60
"31" 108.131986947052 77.5273765755409 53.6453942213219 10.3150995800368 320.136691132927 61
"32" 227.172496317164 21.6641297391746 2.44828633211671 5.65979529097814 35.6645706262042 62
"33" 234.066691440771 31.6695591220202 2.07716529879362 1 35.2351611811409 63
"34" 249.936306868408 4.53696981001481 3.02132483664476 17.0528187190783 46.9994081600296 64
"35" 280.024805607872 11.8467222485701 0.671398045142123 12.0400447622197 7.32883153101552 65
"36" 234.020842755198 7.94964939235925 2.94044976104843 20.2614780472229 51.0365928981006 66
"37" 98.8954457405525 74.7593218751989 30.943528832477 134.37833031081 123.958499910251 67
"38" 262.204263399792 3.55854704417315 2.96324041390805 18.5731254115927 12.6847196469736 68
"39" 190.357313762304 24.5517485379067 10.39041873237 15.9433185358378 39.0270242556265 70
"40" 214.321229764062 8.72945736311714 5.56586637242849 3.89278261684066 25.1927480779562 71
"41" 211.225253000112 8.29354575122155 3.16639936394464 122.781577390292 3.18393026492966 73
"42" 149.019186578813 64.3660369395476 11.6960486767094 216.128974359055 69.5225594843883 76
"43" 240.343817260041 33.564282716647 1.78680449932501 4.58080266179384 24.3816821354636 79
"44" 134.316084590007 14.3394201422499 28.4609350296793 42.4166691713391 372.8829219976 80
"45" 168.614164078602 54.4529022756625 10.0957827047925 77.8128065119691 52.1671136012799 83
"46" 193.143884220634 46.7943394803579 3.43879679834607 53.239961587042 60.2317170996532 86
"47" 255.59093451234 11.207887560057 1.73538021293244 4.56554604280186 34.7549571431956 87
"48" 208.718109407992 8.24751396006393 11.0324584905977 6.70676623502541 28.4440070246169 88
"49" 229.996988169439 18.8117855329692 1.80533605445936 17.3866358971314 26.2625233074478 90
"50" 180.731665504594 33.1324988011641 11.49782113431 37.3513052536586 72.6722478071005 91
"51" 93.1365805453204 100 50.7720173482105 141.154455471141 79.1776902628749 93
"52" 237.042700214593 8.13440501683041 5.54738062994967 4.92235088751401 29.9306438569538 95
"53" 250.686571076803 3.36040958137168 4.03905976638432 6.15202401600273 39.7452289099288 96
"54" 189.439629372483 31.133499468887 7.90280326545111 36.348079440365 73.1780140677156 97
"55" 269.359579700448 6.00019675230823 1.5336237906234 22.1844922419325 19.0941219147613 98
"56" 276.41911470896 10.457410333341 0.588847926044066 11.917660502806 29.7712433417694 100
"57" 165.268832166044 51.170586449413 13.0952335602721 17.5439743257623 41.0586722513982 104
"58" 245.072729761394 10.0693703539445 3.06518366110095 6.4895647149637 30.9255216920697 107
"59" 99.3577856337784 100 34.2098253992052 23.5751967760039 29.6539343061304 111
"60" 199.560490596114 21.4474752131983 5.8001160596817 18.4147632047263 47.3470727551516 114
"61" 110.937407326203 10.8603123730684 5.66823660315573 2.7395379109622 63.6445411507605 115
"62" 162.45357053983 56.3895407138968 14.4259497618005 109.207945075261 40.9177245125463 117
"63" 223.382124728943 19.6116432746978 2.9319345602559 26.3083466547207 36.555721008613 118
"64" 195.322916165838 46.7345826303556 3.02134543009868 8.34609432914862 85.7421173348952 120
"65" 255.131258641334 5.57029670769441 5.16607064073716 5.56415315623415 14.4970127865489 124
"66" 264.429116401641 3.26650536681335 1.58040066501257 8.02574543112357 20.0241281485076 128
"67" 244.798437401611 5.16393708702296 4.6938597950424 23.1511252538558 17.0266621033192 130
"68" 194.086714204326 38.6817589136993 7.96202789211604 7.42027529623832 32.3585449623314 131
"69" 141.965032699071 18.7646483720388 8.98674513980492 22.1653049703673 6.873918763913 1001
"70" 148.428257961315 4.06018230797937 5.91264643194232 40.9130691516948 72.9241395860067 1002
"71" 116.881527500026 71.1557346620763 6.15179045030123 13.6586911660438 53.0463545174575 1003
"72" 103.508356822391 64.9733037040334 18.1513814984295 31.7273398556775 159.15203205846 1005
"73" 135.664632960348 40.8930671311262 7.1583692131256 4.7937251198945 56.6530049168159 1006
"74" 83.169534518997 95.4728254553617 31.6507432637324 95.3296162361179 151.790832842756 1007
"75" 111.666356158879 56.5299181934201 8.68586982383249 57.6742359068606 149.057078696162 1009
"76" 79.3552569496616 100 8.05959466465135 16.0285903344959 78.3508435491099 1010
"77" 156.704314711277 14.9436237283637 4.15626896949919 19.4231704029362 19.4560468327066 1012
"78" 60.8909390104681 100 4.94782915026324 211.729435681072 49.8777595910296 1013
"79" 166.710800743612 16.5560361467326 1.01705478731538 55.9501512914056 24.5128713283791 1014
"80" 110.748294542972 82.2225024841794 2.7220247272787 56.1515108811868 369.002053933792 1015
"81" 54.8732509136762 100 100 10.1162840700729 9.75307254547189 1017
"82" 113.554696040273 42.0764912883172 14.9026792008203 66.4627820779805 80.9084368745299 1018
"83" 116.430759639896 53.1437334726488 4.16314320343673 11.4445581959016 106.490430491382 1019
"84" 156.92691546186 7.62425845228961 5.51495019875714 23.3297932622799 35.5210759744906 1020
"85" 155.068553026995 10.7799767317362 6.8211791453089 2.33956103570029 18.1990662819545 1023
"86" 107.839255965236 15.5924931142399 8.46511795671745 38.7590541305289 165.659105863365 1024
"87" 165.647594912089 10.3945446683393 5.62728464888485 13.5686505995775 20.057105324176 1025
"88" 74.2569970638177 100 17.6930179928285 100.533659977792 163.937932062548 1026
"89" 123.609711468149 91.0789451536004 3.85738915136429 12.6975078457691 91.882626653891 1027
"90" 112.011687642726 49.5356438152477 12.3606273982615 39.3776206514216 97.0874337309486 1030
"91" 59.7745408585604 100 88.4748278316833 35.3282100642133 64.1523334510693 1033
