"V1" "V2" "V3"
"132" 67.9812932647606 100 1089
"133" 155.635957331392 2.08717894103785 1092
"134" 67.9092677887688 100 1093
"135" 134.662307484672 15.8802443881353 1094
"136" 78.1682894977623 58.1948642057486 1095
"137" 94.546156803879 33.6933917758315 1097
"138" 117.137065906407 15.0399572053378 1098
"139" 135.795136494945 6.11167959937744 1099
"140" 212.143063492708 0.813045691920592 1100
"141" 158.949081994299 7.35544642186298 1101
"142" 94.1434206277547 28.6693463747843 1102
"143" 132.267652150635 8.82805962192463 1103
"144" 68.3207669696884 100 1104
"145" 127.654418501024 6.50991756473083 1105
"146" 95.2737029565148 30.5603285407675 1107
"147" 60.6794815837228 100 1108
"148" 201.298920217788 3.94151313641864 1109
"149" 160.947475142869 3.79988139758962 1111
"150" 86.5303127087321 23.8745319569765 1113
