"blue_self" "red_self" "blue_post" "red_post" "si" "conf"
"1" 111.240436835678 28.5601092089194 126.990436835678 37.8101092089194 63 2
"2" 2.83734061392796 14.4738311688051 10.087340613928 32.223831168805 29 3
"3" 7.12446871309321 10.1867030696398 12.6244687130932 29.6867030696398 22 3
"4" 7.89002730222986 131.910518742367 13.6400273022299 151.160518742367 23 2
"5" 2.5311171782733 14.7800546044597 8.7811171782733 33.5300546044597 25 2
"6" 14.0144960153231 3.29667576740995 31.5144960153231 10.79667576741 70 1
"7" 63.0102457200687 76.7903003245284 70.5102457200687 94.2903003245284 30 1
"8" 3.29667576740995 14.0144960153231 3.54667576740995 38.7644960153231 1 1
"9" 14.7800546044597 125.020491440137 21.0300546044597 143.770491440137 25 1
"10" 4.82779294568325 12.4833788370498 14.8277929456833 27.4833788370498 40 2
"11" 14.7800546044597 2.5311171782733 32.7800546044597 9.5311171782733 72 2
"12" 118.130464137908 21.6700819066896 135.380464137908 29.4200819066896 69 3
"13" 111.240436835678 28.5601092089194 126.740436835678 38.0601092089194 62 1
"14" 53.3642074969469 86.4363385476502 58.6142074969469 106.18633854765 21 3
"15" 18.9140709857976 120.886475058799 26.6640709857976 138.136475058799 31 1
"16" 101.594398612556 38.2061474320412 115.844398612556 48.9561474320412 57 1
"17" 3.29667576740995 14.0144960153231 10.79667576741 31.5144960153231 30 1
"18" 3.29667576740995 14.0144960153231 11.54667576741 30.7644960153231 33 3
"19" 3.29667576740995 14.0144960153231 3.54667576740995 38.7644960153231 1 3
"20" 20.2920764462436 119.508469598354 27.7920764462436 137.008469598354 30 3
"21" 4.67468122785592 12.6364905548771 14.6746812278559 27.6364905548771 40 3
"22" 78.1683057849744 61.6322402596227 96.6683057849744 68.1322402596227 74 3
"23" 61.6322402596227 78.1683057849744 68.6322402596227 96.1683057849744 28 3
"24" 69.9002730222986 69.9002730222986 78.1502730222986 86.6502730222986 33 2
"25" 14.7800546044597 125.020491440137 21.0300546044597 143.770491440137 25 2
"26" 13.4020491440137 3.90912263871927 29.4020491440137 12.9091226387193 64 2
"27" 16.1580600649057 123.642485979691 22.6580600649057 142.142485979691 26 3
"28" 9.26803276267583 130.532513281921 15.0180327626758 149.782513281921 23 2
"29" 3.14356404958262 14.1676077331504 3.39356404958262 38.9176077331504 1 2
"30" 93.3263658498801 46.4741801947171 114.07636584988 50.7241801947171 83 3
"31" 7.89002730222986 131.910518742367 12.8900273022299 151.910518742367 20 3
"32" 17.5360655253517 122.264480519245 24.5360655253517 140.264480519245 28 2
"33" 7.89002730222986 131.910518742367 12.8900273022299 151.910518742367 20 1
"34" 43.7181692738251 96.082376770772 55.4681692738251 109.332376770772 47 1
"35" 14.7800546044597 125.020491440137 21.5300546044597 143.270491440137 27 1
"36" 4.0622343565466 13.2489374261864 5.3122343565466 36.9989374261864 5 1
"37" 5.44023981699257 11.8709319657404 17.1902398169926 25.1209319657404 47 2
"38" 76.7903003245284 63.0102457200687 94.5403003245284 70.2602457200687 71 1
"39" 13.2489374261864 4.0622343565466 29.4989374261864 12.8122343565466 65 3
"40" 10.9522616587765 6.35891012395656 23.4522616587765 18.8589101239566 50 3
"41" 6.35891012395656 10.9522616587765 18.8589101239566 23.4522616587765 50 1
"42" 76.7903003245284 63.0102457200687 94.2903003245284 70.5102457200687 70 3
"43" 10.1867030696398 7.12446871309321 28.9367030696398 13.3744687130932 75 1
"44" 4.0622343565466 13.2489374261864 12.8122343565466 29.4989374261864 35 2
"45" 118.130464137908 21.6700819066896 134.880464137908 29.9200819066896 67 1
"46" 4.0622343565466 13.2489374261864 12.8122343565466 29.4989374261864 35 1
"47" 10.1867030696398 7.12446871309321 28.9367030696398 13.3744687130932 75 2
"48" 108.484425914786 31.3161201298114 123.484425914786 41.3161201298114 60 2
"49" 10.1867030696398 7.12446871309321 28.9367030696398 13.3744687130932 75 3
"50" 4.0622343565466 13.2489374261864 12.8122343565466 29.4989374261864 35 3
"51" 10.1867030696398 7.12446871309321 29.4367030696398 12.8744687130932 77 1
"52" 10.1867030696398 7.12446871309321 29.1867030696398 13.1244687130932 76 2
"53" 13.2489374261864 4.0622343565466 29.4989374261864 12.8122343565466 65 3
"54" 4.0622343565466 13.2489374261864 12.8122343565466 29.4989374261864 35 2
"55" 80.9243167058663 58.8762293387308 99.6743167058663 65.1262293387308 75 2
"56" 23.0480873671355 116.752458677462 23.2980873671355 141.502458677462 1 3
"57" 7.12446871309321 10.1867030696398 12.6244687130932 29.6867030696398 22 1
"58" 78.1683057849744 61.6322402596227 96.1683057849744 68.6322402596227 72 2
"59" 13.2489374261864 4.0622343565466 29.4989374261864 12.8122343565466 65 1
"60" 83.6803276267583 56.1202184178388 94.9303276267583 69.8702184178389 45 2
"61" 69.7011860827314 275.804744330926 78.4511860827314 292.054744330926 35 3
"62" 49.090830257912 296.415100155745 56.840830257912 313.665100155745 31 2
"63" 4.81673256015175 35.3505930413657 11.0667325601517 54.1005930413657 25 3
"64" 313.590396676428 31.9155337372291 332.340396676428 38.1655337372291 75 3
"65" 34.9689197853506 5.19840581616692 52.7189197853506 12.4484058161669 71 1
"66" 145.272490773736 200.233439639921 151.772490773736 218.733439639921 26 1
"67" 128.097194253053 217.408736160604 133.347194253053 237.158736160604 21 2
"68" 34.5872465293354 5.5800790721821 52.0872465293354 13.0800790721821 70 2
"69" 14.7402372165463 330.765693197111 20.2402372165463 350.265693197111 22 2
"70" 162.447787294419 183.058143119238 169.947787294419 200.558143119238 30 3
"71" 265.499566418516 80.0063639951412 280.499566418516 90.0063639951412 60 3
"72" 200.233439639921 145.272490773736 218.983439639921 151.522490773736 75 1
"73" 220.843795464741 124.662134948917 232.343795464741 138.162134948917 46 1
"74" 35.3505930413657 4.81673256015175 53.3505930413657 11.8167325601517 72 3
"75" 3.29003953609105 36.8772860654264 9.29003953609105 55.8772860654264 24 3
"76" 27.7171279210622 12.4501976804552 40.7171279210622 24.4501976804552 52 3
"77" 3.29003953609105 36.8772860654264 8.54003953609105 56.6272860654264 21 1
"78" 14.3585639605311 25.8087616409864 26.8585639605311 38.3087616409864 50 2
"79" 18.1752965206829 327.330633892974 23.1752965206829 347.330633892974 20 1
"80" 14.3585639605311 25.8087616409864 26.8585639605311 38.3087616409864 50 3
"81" 3.29003953609105 36.8772860654264 9.29003953609105 55.8772860654264 24 1
"82" 134.967312861326 210.538617552331 140.717312861326 229.788617552331 23 3
"83" 25.8087616409864 14.3585639605311 38.0587616409864 27.1085639605311 49 1
"84" 23.5187221048953 16.6486034966222 42.2687221048953 22.8986034966222 75 1
"85" 13.2135441924856 26.9537814090319 25.7135441924856 39.4537814090319 50 2
"86" 5.19840581616692 34.9689197853506 12.4484058161669 52.7189197853506 29 2
"87" 5.5800790721821 34.5872465293354 12.5800790721821 52.5872465293354 28 1
"88" 35.7322662973809 4.43505930413657 54.2322662973809 10.9350593041366 74 3
"89" 303.285218764018 42.2207116496389 321.035218764018 49.4707116496389 71 1
"90" 36.1139395533961 4.0533860481214 55.1139395533961 10.0533860481214 76 2
