"blue_self" "red_self" "blue_post" "red_post" "prob_stay" "si" "conf"
"1" 77.7935256718869 20.1983814179717 433.649507633775 229.193164474954 0.339459745141212 63 2
"2" 13.4785623780663 92.5094574391526 246.590996097372 663.23300206228 0.226306496760808 29 3
"3" 42.5952079268876 63.3928118903313 219.439123162223 690.384874997429 0.226306496760808 22 3
"4" 5.79959535449293 92.1923117353657 135.715271308833 527.127400799896 0.339459745141212 23 2
"5" 11.3988019817219 94.589217835497 152.61149323644 518.22729159965 0.339459745141212 25 2
"6" 89.389816844636 16.5982029725828 317.495703031352 114.357868481175 0.678919490282424 70 1
"7" 44.1963581904364 53.7955488994222 141.956023699029 281.901435086138 0.678919490282424 30 1
"8" 16.5982029725828 89.389816844636 19.8568584895359 411.996713022991 0.678919490282424 1 1
"9" 10.5991907089859 87.3927163808728 92.0655786328129 331.791880152354 0.678919490282424 25 1
"10" 26.9970049543047 78.9910148629142 252.937310961853 417.901473874236 0.339459745141212 40 2
"11" 94.589217835497 11.3988019817219 501.281768649084 169.557016187006 0.339459745141212 72 2
"12" 82.5931210263798 15.3987860634788 637.239946082658 264.587939349633 0.226306496760808 69 3
"13" 77.7935256718869 20.1983814179717 279.830167722978 144.027291062189 0.678919490282424 62 1
"14" 37.4769246941463 60.5149823957124 206.282480146057 695.545405286234 0.226306496760808 21 3
"15" 13.4789479216816 84.512959168177 114.497268947227 309.36018983794 0.678919490282424 31 1
"16" 71.0740921755968 26.9178149142618 256.817456641922 167.040002143244 0.678919490282424 57 1
"17" 16.5982029725828 89.389816844636 114.357868481175 317.495703031352 0.678919490282424 30 1
"18" 16.5982029725828 89.389816844636 281.864075825586 627.959922334066 0.226306496760808 33 3
"19" 16.5982029725828 89.389816844636 24.6365627560072 885.187435403644 0.226306496760808 1 3
"20" 14.4388669925802 83.5530400972784 255.58966049531 646.238224936981 0.226306496760808 30 3
"21" 25.9571247561325 80.0308950610864 347.491516093106 562.332482066546 0.226306496760808 40 3
