"V1" "V2" "V3" "V4" "V5" "V6" "V7"
"1" 63.3633255774196 79.1602500799631 34.9250793883782 348.082335605272 500 0.0439624979140505 3
"2" 166.955870653985 14.5969423330196 7.56589313251518 40.6342009356637 1 0.698055981864702 6
"3" 125.940290716576 95.7984876537361 25.9183794904942 320.56756825312 92.4098423094095 0.715676476845315 8
"4" 115.003100229147 100 26.1554965812616 115.221274153884 238.228238345143 0.681583715782975 9
"5" 135.241050647202 100 27.3380849196667 106.334505654932 102.813268063018 0.528726819240741 13
"6" 140.599943124175 98.529420404804 13.8331601009239 101.939322398655 164.740682394756 0.72640388213772 14
"7" 162.415867797667 25.8027552313279 31.380181436272 317.795619339527 254.618433753788 0.492654177281922 16
"8" 116.537267525732 100 19.2566451288857 254.030352706842 270.431973100537 0.770173439579381 17
"9" 87.1590511130223 100 18.5582058087255 330.976229292742 206.353124631065 0.109629424522964 23
"10" 125.9270985197 100 15.0996010961212 500 70.828876319128 0.707212708040602 27
"11" 116.082064977275 100 3.05830852134936 255.710653951163 274.986299591569 0.223398691019702 28
"12" 92.0101223727077 100 91.5294356534275 194.173102294062 39.6375694390793 0.604100038904005 29
"13" 154.752115649434 100 6.61588492357617 297.934960468645 39.5914582544747 0.618971630173912 30
"14" 184.797727622891 33.5258287182262 5.965846246597 162.666654609975 127.627096567625 0.653870255624202 32
"15" 111.869662306127 100 91.9085580305247 62.694382612623 455.301116041661 0.70072310039074 33
"16" 164.841422325412 53.1233479917533 10.727046205818 174.082122112322 109.528959189532 0.358019166789076 34
"17" 176.271046942607 12.6571092504254 15.518412603326 231.364970402035 23.1614712597581 0.667433404181396 36
"18" 125.664714621126 100 6.77771000813796 76.6609405669181 500 0.384977974548322 37
"19" 206.218918289573 20.4029444531666 7.37871452943068 154.581043099203 87.414092418374 0.566435301510154 39
"20" 69.6667617353356 100 100 40.161760955201 47.8162745972212 0.01 40
"21" 109.554129053104 100 44.1905893793608 83.3180414253623 334.512119245227 0.478935101858544 43
"22" 60.7992288922973 100 100 24.8560932799643 6.66896926348591 0.01 44
"23" 150.53662232213 63.1683018500958 58.6523644113021 332.087445211674 359.003477069394 0.511456711832089 47
"24" 147.126438696041 28.4547263009957 3.28564903427682 163.776505739944 62.8511785590634 0.801868091465628 48
"25" 185.794139012486 42.7632019231813 5.38504355299979 345.892602541374 115.584522314919 0.508482596531459 51
"26" 192.907337108834 11.1626713175328 1.71936862262105 85.3510724324584 17.0750432651917 0.640798052881497 54
"27" 122.497715945157 100 14.3282588664784 32.8500611702918 208.733433821633 0.641855036241482 55
"28" 188.256022791237 33.4157462336531 15.534363586349 264.735501475746 29.1947146793708 0.550404313848596 56
"29" 111.94921390762 100 53.3228048196369 441.504095808673 500 0.652892801970367 58
"30" 210.258217568059 24.2489278766243 5.88528149001854 112.707917959336 86.4518202651487 0.416638504681756 60
"31" 116.789092000261 100 28.8590331294958 110.546276491382 152.78318870093 0.498134191247808 61
"32" 103.720670924001 11.5807899396906 26.4389681685763 500 278.86342733944 0.780428857914923 62
"33" 127.682730383335 58.5929649531013 31.1600779833569 341.992083678395 216.739488365406 0.795311743649569 63
"34" 120.205401957751 23.0156028680424 33.7239003794222 500 450.830661966921 0.768115026366368 64
"35" 135.964968793822 100 27.8915617469974 123.779864826479 209.616688194092 0.734207086543402 65
"36" 102.131335187324 100 46.2808295323606 202.423950866553 357.633546619934 0.719935319073565 66
"37" 177.97430195553 21.7398129814415 1.95980187284145 64.3974338226293 20.710678121814 0.558178340832208 67
"38" 113.385829677352 100 12.1130064721475 500 482.761340302533 0.465668504718454 68
"39" 109.000610665125 100 7.2179335741699 333.755345219615 500 0.717687430913091 70
"40" 216.32256670182 5.8130182725023 0.858070024056803 95.5353260276549 20.3848485712832 0.564309560411379 71
"41" 46.3234282530255 29.3310260240913 94.5334355605488 500 500 0.01 73
"42" 150.311033186862 8.44207343820019 30.8237361034559 500 8.61164989281624 0.616644089739389 76
"43" 130.255078663871 31.6009372475409 7.60013965600852 500 421.47320192832 0.629354090596924 79
"44" 202.129177421225 16.1427477720952 1.7692459295554 104.292590286061 19.0822922652346 0.672319614538459 80
"45" 106.054830972874 100 7.24001451857857 335.714016516749 331.563597891732 0.249076675275446 83
"46" 123.840383918174 100 20.4579603958557 329.276853733262 135.203207633005 0.560642686522904 86
"47" 196.486751725955 5.36936347500556 4.61818227378232 48.8073232252347 28.3418340094124 0.690962379895584 87
"48" 142.940437940167 100 5.42441557459781 82.8873198889706 9.06125583994798 0.666873792611273 88
"49" 198.285960052018 11.5499853162251 2.31222974106017 198.626168210263 41.4058098682793 0.414065826228983 90
"50" 71.883939881018 100 29.4331325581866 500 459.797565487257 0.138779812637835 91
"51" 108.490391413342 100 15.033794374911 141.524291768668 231.777172491066 0.392328969268381 93
"52" 133.452377139925 100 13.6559162940853 270.947602233068 45.9538395567894 0.493838063545903 95
"53" 174.718518548442 100 4.80567779948899 38.5209497652743 194.175543991751 0.64055039814787 96
"54" 69.4181022679509 100 47.0191855996126 486.636384459365 298.788684403999 0.138779996824143 97
"55" 135.275000303735 22.0429051597774 13.2448261532892 160.037503378472 1 0.79687480846259 98
"56" 191.88001969119 30.1091128142377 6.90805549103536 91.6157238046951 1 0.614081975260127 100
"57" 148.481367423843 100 20.1181306010059 280.321145992536 115.092289086137 0.468028228977293 104
"58" 143.9262735646 100 14.2821942091287 250.356353997231 68.7772605896221 0.481592143331436 107
"59" 124.990202655901 58.6649206494442 76.4588164210361 216.300952361299 500 0.495210685419912 111
"60" 129.263544055249 59.4089932038752 22.8664457078497 436.879195058148 500 0.526767365905565 114
"61" 51.8459508282897 100 25.3806637315502 21.7469221430112 62.7431866248262 0.01 115
