"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8"
"1" 217.405863610095 9.19704219765148 3.12967751265455 187.428845362883 1 0.26660411797424 0.199914630432682 3
"2" 174.247068856092 38.5702835958285 6.1992611850606 51.1592915058549 28.8085342422133 0.465850444413723 0.375600815947568 6
"3" 58.9519889700073 38.5362381694988 27.0980816929542 500 194.550591757715 0.01 0.01 8
"4" 112.224878656844 100 37.5926233978301 458.733733974679 19.1783809499063 0.533340704777965 0.294580265934282 9
"5" 72.7430538256488 100 39.0562853654583 369.466573328617 484.030367957061 0.0333106181050213 0.079739105153831 13
"6" 138.488649482305 100 13.5990331362789 111.700503348745 269.163207703939 0.292172995893127 0.18206405472999 14
"7" 115.918143477222 100 12.4156548277156 368.709948592548 313.697575469916 0.275812674140188 0.310274373584637 16
"8" 109.415744094282 39.2272196698574 37.9908776527144 500 144.656271823113 0.357142952282053 0.383815998575448 17
"9" 126.237467753265 100 7.95229509674451 189.46197932317 312.07372160248 0.391604866157681 0.304740707880485 23
"10" 122.615148213269 100 14.4612679036911 275.084763451055 292.030930405591 0.299033926379036 0.298050173934135 27
"11" 121.518289928517 100 14.8886333492047 421.610780052959 188.75532367597 0.36666331666705 0.466628121995315 28
"12" 95.9780643473943 100 46.3263764837618 236.572374827595 317.892943271123 0.641887643201781 0.506023558956816 29
"13" 148.393401611606 100 12.3433088897016 475.681162343829 122.726460701594 0.344825164983024 0.448274431868888 30
"14" 78.5628216402654 100 22.724017763625 122.358014416519 159.19440338868 0.01 0.01 32
"15" 121.966288478096 100 8.62854138573294 324.050206863338 126.396489711668 0.206877881810715 0.166542111085275 33
"16" 58.0091320091719 100 22.6705831090553 218.254666314439 500 0.01 0.01 34
"17" 128.588409061015 100 7.61276718491642 206.270139543566 134.815611543441 0.279442003708747 0.133027189348603 36
"18" 82.1138364143715 100 27.7826947724833 154.236249717569 311.591424887743 0.0707066475539597 0.01 37
"19" 78.0100645128977 100 21.3679907366209 242.546208271555 385.884714285663 0.0286584388670833 0.01 39
"20" 145.581234175969 66.2688713309636 15.6648709526318 324.776121963933 214.112624397643 0.466620928196919 0.481641635269425 40
"21" 106.168909334617 100 18.3815710209289 136.745083405146 415.245764699887 0.570935404530547 0.528366180073681 43
"22" 114.966227897608 100 12.7343867877041 320.945532060703 311.393171768709 0.106668372245404 0.249811728240844 44
"23" 86.2628548875803 95.0428528137145 76.0609306956446 493.400374470971 500 0.166675883686282 0.101014254404437 47
"24" 88.2111849498315 100 36.7101705310629 427.49310107438 335.093270385095 0.241368450630306 0.0544486053858469 48
"25" 85.5730392442888 39.0978686099699 100 296.742350672889 500 0.199985067218464 0.0699383604237177 51
"26" 144.21771672605 14.8726249985628 18.5831244915775 42.1116072108698 137.298192463004 0.502043538519149 0.441260969449074 54
"27" 122.683742002793 77.4452453694899 63.1528369445942 70.5969999564958 436.382006903199 0.325491683161585 0.264287785784883 55
"28" 93.3604209009928 100 40.2987436480254 60.2940179573388 443.604197440026 0.01 0.01 56
"29" 96.552525340521 91.3928485414092 54.4349258247265 500 383.416979283426 0.166669953927832 0.227237723400429 58
"30" 142.603784016431 48.261433235438 15.7260552606905 133.743164053367 160.906910635092 0.549040050365059 0.54013193070249 60
"31" 112.286578843111 76.3958171477737 12.7231324700272 500 500 0.344827907574857 0.344828060800588 61
"32" 78.7546853458448 100 8.4327355760504 252.551875770111 280.709723237759 0.01 0.01 62
"33" 60.5784862010675 100 45.3075294967302 492.660585978263 123.941514864495 0.0344879780872843 0.01 63
"34" 113.8837971596 100 12.0777977562243 121.596474284376 147.152049533933 0.621434846845511 0.580505547196486 64
"35" 123.689614570239 100 53.7773792976764 425.544957100359 499.467278959444 0.448275682112252 0.435823956815393 65
