"blue_self" "red_self" "blue_post" "red_post" "si" "conf"
"72" 66.8407705936158 48.677799395377 218.965082261333 99.3859032846159 75 1
"73" 73.6518847929554 41.8666851960374 166.954795949155 151.396189596794 46 1
"74" 301.509396429075 34.3899329365639 447.548735630083 91.1830092925116 72 3
"75" 21.0339597619383 314.865369603701 69.7137394956078 469.018005426987 24 3
"76" 234.729530555947 101.169798809692 340.202386645565 198.529358277031 52 3
"77" 21.0339597619383 314.865369603701 63.6287670288991 475.102977893696 21 1
"78" 117.864765277974 218.034564087665 219.280973056452 319.450771866143 50 2
"79" 6.67592849944964 108.842641489543 47.2424116108408 271.108573935108 20 1
"80" 117.864765277974 218.034564087665 219.280973056452 319.450771866143 50 3
"81" 21.0339597619383 314.865369603701 69.7137394956078 469.018005426987 24 1
"82" 45.2722422957072 70.2463276932856 91.9236978738071 226.427287672142 23 3
"83" 218.034564087665 117.864765277974 317.422447710574 221.309297212021 49 1
"84" 198.000604325727 137.898725039912 350.124915993444 188.606828929151 75 1
"85" 107.847785397005 228.051543968635 209.263993175482 329.467751747113 50 2
"86" 37.7289262302203 298.170403135419 96.5503267417375 442.181418180858 29 2
"87" 41.0679195238767 294.831409841762 97.8609958798244 440.870749042771 28 1
"88" 304.848389722732 31.0509396429075 454.944377234879 83.7873676877161 74 3
"89" 100.896341590314 14.6222283986791 244.907356635752 73.4436289101964 71 1
"90" 308.187383016388 27.7119463492511 462.340018839674 76.3917260829206 76 2
"91" 99.7611558904237 15.7574140985691 241.743846780293 76.6071387656559 70 2
"92" 5.54074279955971 109.977827189433 46.1072259109509 272.243759634998 20 2
"93" 77.0574418926251 38.4611280963676 178.473649671103 139.877335874846 50 3
"94" 24.3729530555947 311.526376310044 68.9960844781251 469.73566044447 22 2
"95" 14.6222283986791 100.896341590314 73.4436289101964 244.907356635752 29 2
"96" 10.0814855991194 105.437084389873 58.7612653327889 259.58972021316 24 3
"97" 211.356577500353 124.542751865286 304.659488656552 234.072256266043 46 2
"98" 79.327813292405 36.1907566965878 188.857317693161 129.493667852788 54 2
"99" 111.186778690661 224.712550674978 212.602986469139 326.128758453456 50 1
"100" 16.892599798459 98.6259701905338 77.7423244655458 240.608661080403 30 1
"101" 88.4092988915244 27.1092710974683 208.080424070128 110.27056147582 59 1
"102" 98.6259701905338 16.892599798459 236.552012769264 81.7989727766849 68 2
"103" 211.356577500353 124.542751865286 373.622509945917 165.109234976678 80 3
"104" 60.0296563942762 55.4889135947165 195.927374817437 122.423610728512 67 2
"105" 308.187383016388 27.7119463492511 458.283370528535 80.4483743940597 74 1
"106" 31.0509396429075 304.848389722732 81.7590435321465 456.972701390449 25 2
"107" 31.0509396429075 304.848389722732 85.8156918432856 452.916053079309 27 3
"108" 144.576711627225 191.322617738414 199.341463827603 339.390281094992 27 1
"109" 7.81111419933957 107.707455789653 52.4342456218699 265.916739924079 22 3
"110" 24.3729530555947 311.526376310044 75.0810569448337 463.650687977761 25 3
"111" 94.491812222379 241.40751714326 185.766399223009 352.965345699586 45 3
"112" 44.1370565958172 71.3815133931755 151.638236841004 166.712748704945 53 2
"113" 41.8666851960374 73.6518847929554 82.4331683074286 235.91781723852 20 1
"114" 94.0852273909741 21.4333425980187 225.926297502995 92.4246880429533 65 3
"115" 15.7574140985691 99.7611558904237 76.6071387656559 241.743846780293 30 3
"116" 24.3729530555947 311.526376310044 71.0244086336946 467.7073362889 23 2
"117" 11.2166712990093 104.301898689983 61.9247751882483 256.4262103577 25 1
"118" 41.8666851960374 73.6518847929554 149.367865441224 168.983120104725 53 1
"119" 37.7289262302203 298.170403135419 90.4653542750289 448.266390647566 26 1
"120" 208.017584206696 127.881745158943 370.283516652261 168.448228270334 80 2
"121" 103.773392591966 26.6933481479914 111.636319517316 31.3112576120861 63 1
"122" 103.773392591966 26.6933481479914 111.885936245105 31.0616408842972 65 2
"123" 172.117403661583 49.2638830840363 179.60590549525 54.2562176398142 60 1
"124" 103.773392591966 26.6933481479914 111.885936245105 31.0616408842972 65 3
"125" 58.8100333329807 71.6567074069765 62.1798591581309 80.7677179712713 27 1
"126" 103.773392591966 26.6933481479914 111.885936245105 31.0616408842972 65 1
"127" 33.9071930118429 187.474093733776 37.7762522925708 196.085870842493 31 1
"128" 26.6933481479914 103.773392591966 31.0616408842972 111.885936245105 35 3
"129" 167.729777926671 53.6515088189486 175.343088124232 58.5190350108322 61 3
"130" 33.9071930118429 187.474093733776 37.6514439286764 196.210679206388 30 1
"131" 187.474093733776 33.9071930118429 195.836254114705 38.0258690203597 67 2
"132" 117.272081975178 104.109204770441 121.640374711484 112.22174842358 35 1
"133" 26.6933481479914 103.773392591966 31.1864492481916 111.761127881211 36 1
"134" 143.597836384653 77.7834503609668 149.588637851586 84.2734852834782 48 3
"135" 110.69064337281 110.69064337281 115.058936109115 118.803187025949 35 3
"136" 103.773392591966 26.6933481479914 111.885936245105 31.0616408842972 65 3
"137" 11.969064337281 209.412222408338 14.7148483429589 219.147274792105 22 2
"138" 178.698842263952 42.6824444816677 186.811385917091 47.0507372179734 65 2
"139" 22.9381286745619 198.443158071057 26.0583377719232 207.803785363141 25 2
"140" 18.5505029396496 202.83078380597 21.5459036731163 212.316219461948 24 2
"141" 52.3866962959829 78.0800444439743 55.2572886655552 87.6902884638469 23 2
"142" 40.4886316142115 180.892655131408 44.8569243505172 189.005198784547 35 2
"143" 52.3866962959829 78.0800444439743 55.3820970294497 87.5654800999525 24 3
"144" 103.773392591966 26.6933481479914 111.885936245105 31.0616408842972 65 2
"145" 26.6933481479914 103.773392591966 31.3112576120861 111.636319517316 37 2
"146" 198.443158071057 22.9381286745619 207.678976999247 26.1831461358176 74 1
"147" 103.773392591966 26.6933481479914 111.885936245105 31.0616408842972 65 2
"148" 31.7133801443867 189.667906601233 35.7072477890091 198.154875346055 32 2
"149" 26.6933481479914 103.773392591966 27.0677732396748 115.879803889727 3 2
"150" 31.7133801443867 189.667906601233 35.7072477890091 198.154875346055 32 3
"151" 26.6933481479914 103.773392591966 31.4360659759805 111.511511153422 38 3
"152" 51.4576959514925 169.923590794127 52.2065461348592 181.655577000205 6 3
"153" 26.6933481479914 103.773392591966 31.0616408842972 111.885936245105 35 3
"154" 26.6933481479914 103.773392591966 31.1864492481916 111.761127881211 36 1
"155" 42.6824444816677 178.698842263952 47.0507372179734 186.811385917091 35 3
"156" 99.7215790355287 121.659707710091 103.465829952362 130.396293182702 30 3
"157" 26.6933481479914 103.773392591966 31.4360659759805 111.511511153422 38 2
"158" 25.1319415420181 196.249345203601 28.3769590032738 205.48516413179 26 1
"159" 178.698842263952 42.6824444816677 186.811385917091 47.0507372179734 65 3
"160" 154.566900721934 66.8143860236858 161.056935644445 72.8051874906194 52 3
"161" 33.9071930118429 187.474093733776 34.0320013757374 199.830121759327 1 3
"162" 26.6933481479914 103.773392591966 31.3112576120861 111.636319517316 37 1
"163" 78.0800444439743 52.3866962959829 87.440671736058 55.5069053933441 75 1
"164" 26.6933481479914 103.773392591966 27.0677732396748 115.879803889727 3 3
"165" 52.3866962959829 78.0800444439743 59.6255814018609 83.3219957275412 58 3
"166" 78.0800444439743 52.3866962959829 87.8150968277414 55.1324803016608 78 2
"167" 78.0800444439743 52.3866962959829 87.440671736058 55.5069053933441 75 3
"168" 36.1010058792991 185.28028086632 36.2258142431936 197.636308891871 1 1
"169" 110.69064337281 110.69064337281 119.052803753738 114.809319381327 67 1
"170" 110.69064337281 110.69064337281 118.803187025949 115.058936109115 65 2
"171" 27.978015555391 102.488725184566 28.6020573748633 114.345519754539 5 1
"172" 26.6933481479914 103.773392591966 26.9429648757803 116.004612253622 2 1
"173" 26.6933481479914 103.773392591966 27.0677732396748 115.879803889727 3 3
"174" 60.6592188715305 111.795692189985 91.2030586978489 142.339532016304 50 2
"175" 22.4741971767241 194.267774590517 39.5787474794624 238.250903940416 28 3
"176" 35.0909822123032 137.363928849213 56.471670090726 177.070920623427 35 3
"177" 129.845183060345 86.8967887068965 175.660942799822 102.168708620056 75 1
"178" 86.8967887068965 129.845183060345 101.557831823529 176.271819596349 24 1
"179" 65.4225915301724 151.319380237069 94.1338009669117 183.695850452966 47 2
"180" 22.4741971767241 194.267774590517 37.7461170898833 240.083534329995 25 1
"181" 33.2112957650862 183.530676002155 33.8221725616126 244.007478858266 1 2
"182" 35.0909822123032 137.363928849213 57.0825468872524 176.4600438269 36 1
"183" 69.1819644246063 103.272946636909 84.4538843377655 149.088706376387 25 3
"184" 120.318437743061 52.1364733184547 174.075595837381 59.4669948767711 88 3
"185" 151.319380237069 65.4225915301724 205.076538331389 72.7531130884888 88 3
"186" 76.1596901185345 140.582281648707 88.3772260490618 189.452425370816 20 2
"187" 22.4741971767241 194.267774590517 39.5787474794624 238.250903940416 28 3
"188" 35.0909822123032 137.363928849213 36.9236126018823 196.61897811227 3 3
"189" 137.363928849213 35.0909822123032 177.070920623427 56.471670090726 65 2
"190" 94.7502010838337 77.7047099776821 137.511576840679 96.0310138734731 70 1
"191" 140.582281648707 76.1596901185345 171.126121475025 106.703529944853 50 1
"192" 26.5682366592274 145.886674402288 44.8945405550184 188.648050159134 30 3
"193" 111.795692189985 60.6592188715305 142.339532016304 91.2030586978489 50 3
"194" 52.1364733184547 120.318437743061 59.4669948767711 174.075595837381 12 2
"195" 35.0909822123032 137.363928849213 38.145366194935 195.397224519218 5 2
"196" 58.9803323771552 157.761639390086 65.0891003424188 212.740551077459 10 3
"197" 54.6854929418103 162.056478825431 60.1833841105476 217.64626730933 9 1
"198" 103.272946636909 69.1819644246063 150.921336765966 82.6212539481864 78 3
"199" 43.9483943534483 172.793577413793 47.0027783360801 230.826873083798 5 1
"200" 35.0909822123032 137.363928849213 56.471670090726 177.070920623427 35 1
"201" 52.1364733184547 120.318437743061 79.6259291621413 153.916661552011 45 2
"202" 43.6137277653789 128.841183296137 49.7224957306426 183.82009498351 10 1
"203" 97.6338872952586 119.108084471983 114.738437597997 163.091213821881 28 3
"204" 140.582281648707 76.1596901185345 190.063302167343 87.7663492525354 81 1
"205" 129.845183060345 86.8967887068965 175.660942799822 102.168708620056 75 2
"206" 129.845183060345 86.8967887068965 176.271819596349 101.557831823529 76 2
"207" 103.272946636909 69.1819644246063 150.31045996944 83.2321307447127 77 2
"208" 69.1819644246063 103.272946636909 82.6212539481864 150.921336765966 22 1
"209" 108.370985883621 108.370985883621 148.688854454361 129.140796965517 66 3
"210" 151.319380237069 65.4225915301724 205.076538331389 72.7531130884888 88 3
"211" 120.318437743061 52.1364733184547 152.084031162432 81.4585595517204 52 1
"212" 35.0909822123032 137.363928849213 36.9236126018823 196.61897811227 3 3
"213" 137.363928849213 35.0909822123032 177.070920623427 56.471670090726 65 1
"214" 35.0909822123032 137.363928849213 56.471670090726 177.070920623427 35 2
"215" 103.272946636909 69.1819644246063 149.699583172913 83.8430075412391 76 2
"216" 35.0909822123032 137.363928849213 58.3043004803051 175.238290233847 38 3
"217" 65.4225915301724 151.319380237069 93.5229241703853 184.306727249493 46 2
"218" 128.841183296137 43.6137277653789 183.82009498351 49.7224957306426 90 3
"219" 183.530676002155 33.2112957650862 226.292051759001 51.5375996608772 70 2
"220" 43.9483943534483 172.793577413793 65.3290822318711 212.500569188007 35 3
"221" 140.582281648707 76.1596901185345 171.126121475025 106.703529944853 50 3
"222" 137.363928849213 35.0909822123032 175.849167030374 57.6934236837787 63 2
"223" 43.6137277653789 128.841183296137 49.1116189341162 184.430971780036 9 1
"224" 22.4741971767241 194.267774590517 37.7461170898833 240.083534329995 25 2
"225" 86.8967887068965 129.845183060345 100.946955027003 176.882696392875 23 3
"226" 76.1596901185345 140.582281648707 106.703529944853 171.126121475025 50 1
"227" 140.582281648707 76.1596901185345 190.063302167343 87.7663492525354 81 1
"228" 43.6137277653789 128.841183296137 69.2705532194864 164.272037494666 42 2
"229" 137.363928849213 35.0909822123032 175.849167030374 57.6934236837787 63 1
"230" 43.9483943534483 172.793577413793 66.5508358249239 211.278815594954 37 2
"231" 151.319380237069 65.4225915301724 203.24390794181 74.5857434780679 85 2
"232" 43.6137277653789 128.841183296137 48.5007421375899 185.041848576563 8 1
"233" 43.9483943534483 172.793577413793 65.3290822318711 212.500569188007 35 1
"234" 196.992789276426 137.198378988703 226.142559529319 146.40356959488 76 1
"235" 27.5752934612103 306.615874803918 36.780484067387 335.765645056811 24 1
"236" 34.2191168265129 299.972051438616 43.8078570412803 328.738272082918 25 3
"237" 60.7944102877232 273.396757977406 61.1779598963139 311.368169227884 1 3
"238" 34.2191168265129 299.972051438616 43.8078570412803 328.738272082918 25 2
"239" 5.84863363688446 36.556646670486 17.3551218946053 63.4051192718347 30 3
"240" 50.8286752397693 283.362493025359 62.3351634974902 310.210965626708 30 1
"241" 19.1823761383167 23.2229041690538 30.3053147874469 50.4549263789931 29 3
"242" 19.1823761383167 23.2229041690538 30.6888643960376 50.0713767704024 30 1
"243" 50.8286752397693 283.362493025359 62.3351634974902 310.210965626708 30 2
"244" 23.2229041690538 19.1823761383167 51.2220255961745 29.5382155702655 73 1
"245" 5.04052803073705 37.3647522766334 14.6292682455044 66.1309729209356 25 3
"246" 133.876467306052 200.314700959077 142.698108303638 229.848020820561 23 2
"247" 37.3647522766334 5.04052803073705 66.1309729209356 14.6292682455044 75 3
"248" 25.2431681844223 17.1621121229482 54.3929384373151 26.3673027291249 76 2
"249" 17.1621121229482 25.2431681844223 26.7508523377156 54.0093888287244 25 2
"250" 7.06079204610557 35.3444882612649 7.44434165469627 73.3158995117437 1 3
"251" 210.280436007031 123.910732258098 240.964404694287 131.581724429912 80 1
"252" 250.143376198847 84.0477920662822 273.156352714288 99.38977640991 60 3
"253" 266.752934612103 67.4382336530258 290.533010344726 82.0131187794722 62 1
"254" 233.53381778559 100.657350479539 266.135534515799 106.410594608399 85 3
"255" 36.556646670486 5.84863363688446 63.4051192718347 17.3551218946053 70 1
"256" 5.84863363688446 36.556646670486 16.9715722860146 63.7886688804254 29 1
"257" 5.84863363688446 36.556646670486 16.2044730688332 64.5557680976068 27 2
"258" 47.506763557118 286.684404708011 59.3968014234296 313.149327700769 31 1
"259" 250.143376198847 84.0477920662822 272.389253497107 100.156875627091 58 2
"260" 50.8286752397693 283.362493025359 62.7187131060809 309.827416018117 31 3
"261" 18.778323335243 23.6269569721275 28.7506131586011 52.0096280078389 26 1
"262" 34.2191168265129 299.972051438616 43.8078570412803 328.738272082918 25 1
"263" 18.3742705321693 24.0310097752012 29.1136595727088 51.6465815937312 28 2
"264" 21.2026401536852 21.2026401536852 46.9004639292618 33.8597772371782 67 3
"265" 5.04052803073705 37.3647522766334 15.0128178540951 65.7474233123449 26 1
"266" 33.3242242458964 9.0810560614741 58.2549488042916 22.5052923621484 65 3
"267" 25.2431681844223 17.1621121229482 55.1600376544965 25.6002035119435 78 2
"268" 17.1621121229482 25.2431681844223 26.3673027291249 54.3929384373151 24 3
"269" 5.04052803073705 37.3647522766334 14.6292682455044 66.1309729209356 25 2
"270" 250.143376198847 84.0477920662822 273.156352714288 99.38977640991 60 2
"271" 266.752934612103 67.4382336530258 290.533010344726 82.0131187794722 62 3
"272" 25.2431681844223 17.1621121229482 54.3929384373151 26.3673027291249 76 1
"273" 47.506763557118 286.684404708011 59.0132518148389 313.532877309359 30 3
"274" 37.3647522766334 5.04052803073705 66.1309729209356 14.6292682455044 75 3
"275" 5.04052803073705 37.3647522766334 15.0128178540951 65.7474233123449 26 2
"276" 13.1215840922111 29.2836962151593 30.7648660873831 49.9953750790569 46 3
"277" 5.04052803073705 37.3647522766334 15.0128178540951 65.7474233123449 26 2
"278" 34.2191168265129 299.972051438616 44.9585058670524 327.587623257146 28 2
"279" 127.232643940749 206.95852432438 134.903636112563 237.642493011636 20 1
"280" 67.4382336530258 266.752934612103 81.6295691708815 290.916559953317 37 3
"281" 100.657350479539 233.53381778559 119.067731691892 253.478397432306 48 3
"282" 5.04052803073705 37.3647522766334 15.7799170712765 64.9803240951635 28 1
"283" 117.266908892795 216.924259372334 136.44438932233 236.101739801868 50 1
"284" 133.876467306052 200.314700959077 143.465207520819 229.080921603379 25 2
"285" 5.04052803073705 37.3647522766334 15.3963674626858 65.3638737037542 27 1
"286" 283.362493025359 50.8286752397693 310.210965626708 62.3351634974902 70 2
"287" 34.2191168265129 299.972051438616 43.8078570412803 328.738272082918 25 2
"288" 37.3647522766334 5.04052803073705 65.3638737037542 15.3963674626858 73 2
"289" 299.972051438616 34.2191168265129 328.354722474327 44.191406649871 74 2
"290" 299.972051438616 34.2191168265129 327.587623257146 44.9585058670524 72 1
"291" 29.2836962151593 13.1215840922111 50.3789246876476 30.3813164787924 55 2
"292" 37.3647522766334 5.04052803073705 65.3638737037542 15.3963674626858 73 1
"293" 276.718669660057 57.4724986050719 302.032943827043 70.5131852971555 66 3
"294" 140.483700353559 185.89699814309 160.572216593088 246.162546861675 25 2
"295" 260.50455879732 65.87613969933 312.734701020093 94.0000624346694 65 3
"296" 179.409384173157 146.971314323492 235.657229643836 171.077533810926 70 1
"297" 130.75227939866 195.62841909799 148.430173689445 258.304589765318 22 1
"298" 244.999857879348 61.9999644698371 297.230000102121 90.1238872051765 65 3
"299" 195.62841909799 130.75227939866 255.893967816574 150.840795638188 75 1
"300" 49.6571047744975 276.723593722152 50.4606454240786 356.274118030684 1 1
"301" 211.847454022822 114.533244473827 252.024486501879 154.710276952884 50 3
"302" 244.999857879348 61.9999644698371 294.819378153378 92.5345091539198 62 1
"303" 61.9999644698371 244.999857879348 90.1238872051765 297.230000102121 35 3
"304" 183.999893409511 122.999928939674 245.872523427258 141.48136388004 77 3
"305" 61.9999644698371 244.999857879348 64.4105864185804 322.943300888717 3 3
"306" 98.3142095489949 228.066488947655 110.367319292712 296.367444162051 15 3
"307" 65.87613969933 260.50455879732 94.0000624346694 312.734701020093 35 2
"308" 244.999857879348 61.9999644698371 294.819378153378 92.5345091539198 62 2
"309" 49.6571047744975 276.723593722152 50.4606454240786 356.274118030684 1 2
"310" 61.9999644698371 244.999857879348 66.0176677177427 321.336219589555 5 1
"311" 130.75227939866 195.62841909799 150.037254988607 256.697508466155 24 3
"312" 122.999928939674 183.999893409511 143.088445179202 244.265442128096 25 2
"313" 228.066488947655 98.3142095489949 297.170984811632 109.563778643131 86 2
"314" 111.289437488861 215.091261007789 151.466469967917 255.268293486845 50 3
"315" 61.9999644698371 244.999857879348 66.0176677177427 321.336219589555 5 1
"316" 122.999928939674 183.999893409511 141.48136388004 245.872523427258 23 1
"317" 65.87613969933 260.50455879732 95.6071437338316 311.127619720931 37 2
"318" 122.999928939674 183.999893409511 140.677823230459 246.676064076839 22 2
"319" 183.999893409511 122.999928939674 246.676064076839 140.677823230459 78 2
"320" 49.6571047744975 276.723593722152 50.4606454240786 356.274118030684 1 2
"321" 130.75227939866 195.62841909799 150.840795638188 255.893967816574 25 3
"322" 179.409384173157 146.971314323492 235.657229643836 171.077533810926 70 2
"323" 189.140805128057 137.239893368593 247.799272547479 158.935490907283 73 3
"324" 61.9999644698371 244.999857879348 64.4105864185804 322.943300888717 3 2
"325" 244.999857879348 61.9999644698371 294.819378153378 92.5345091539198 62 3
"326" 183.999893409511 122.999928939674 245.068982777677 142.284904529621 76 1
"327" 61.9999644698371 244.999857879348 92.5345091539198 294.819378153378 38 2
"328" 260.50455879732 65.87613969933 311.127619720931 95.6071437338316 63 1
"329" 122.999928939674 183.999893409511 143.088445179202 244.265442128096 25 3
"330" 183.999893409511 122.999928939674 245.068982777677 142.284904529621 76 1
"331" 61.9999644698371 244.999857879348 92.5345091539198 294.819378153378 38 1
"332" 248.04985610284 58.9499662463452 299.476457676032 87.8774296312657 64 2
"333" 49.6571047744975 276.723593722152 73.7633242619312 332.971439192831 30 1
"334" 49.6571047744975 276.723593722152 50.4606454240786 356.274118030684 1 3
"335" 130.75227939866 195.62841909799 149.233714339026 257.501049115737 23 1
"336" 244.285523872487 82.0951746241624 316.604182334789 90.1305811199737 90 3
"337" 122.999928939674 183.999893409511 140.677823230459 246.676064076839 22 3
"338" 61.9999644698371 244.999857879348 66.0176677177427 321.336219589555 5 3
"339" 114.533244473827 211.847454022822 154.710276952884 252.024486501879 50 2
"340" 49.6571047744975 276.723593722152 50.4606454240786 356.274118030684 1 1
"341" 61.9999644698371 244.999857879348 91.7309685043387 295.622918802959 37 1
"342" 211.847454022822 114.533244473827 251.220945852298 155.513817602465 49 2
"343" 211.847454022822 114.533244473827 276.934246638894 129.800516815869 81 1
"344" 122.999928939674 183.999893409511 140.677823230459 246.676064076839 22 1
"345" 61.9999644698371 244.999857879348 90.1238872051765 297.230000102121 35 3
"346" 183.999893409511 122.999928939674 246.676064076839 140.677823230459 78 2
"347" 33.438069849665 292.942628646985 55.1336673883554 351.601096066407 27 3
"348" 183.999893409511 122.999928939674 244.265442128096 143.088445179202 75 3
"349" 61.9999644698371 244.999857879348 65.2141270681616 322.139760239136 4 2
"350" 61.9999644698371 244.999857879348 91.7309685043387 295.622918802959 37 2
"351" 244.999857879348 61.9999644698371 297.230000102121 90.1238872051765 65 1
"352" 260.50455879732 65.87613969933 312.734701020093 94.0000624346694 65 2
"353" 82.0951746241624 244.285523872487 114.236800607407 292.497962847355 40 1
"354" 68.0095884804707 306.2659030777 127.776654415581 412.518464740118 36 1
"355" 56.8413237337256 317.434167824445 108.30740828896 431.98771086674 31 1
"356" 59.7829653299695 89.1744479949542 101.287872229352 213.689168693101 25 1
"357" 121.505078926437 27.4523343984863 229.417836864831 85.5592040576213 65 1
"358" 118.565930659939 30.3914826649847 226.478688598333 88.4983523241198 65 3
"359" 131.29642204536 242.979069512811 214.306235844124 325.988883311575 50 3
"360" 38.2275491558171 336.047942402354 83.0528486071498 457.24227054855 27 2
"361" 242.979069512811 131.29642204536 325.988883311575 214.306235844124 50 3
"362" 30.3914826649847 118.565930659939 37.0322677688859 277.944773153567 4 2
"363" 122.974653059687 25.982760265237 230.88741099808 84.0896299243721 65 3
"364" 280.206618668628 94.0688728895427 374.837806399219 165.45731275648 57 1
"365" 295.097638330955 79.1778532272158 396.369611165447 143.925507990252 61 3
"366" 213.197030188157 161.078461370013 334.391358334353 205.903760821346 73 1
"367" 59.7829653299695 89.1744479949542 101.287872229352 213.689168693101 25 1
"368" 89.1744479949542 59.7829653299695 217.009561245051 97.9674796774011 77 2
"369" 30.3914826649847 118.565930659939 88.4983523241198 226.478688598333 35 3
"370" 112.682647467451 261.592844090719 187.391479886339 352.90363926936 45 1
